name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative_samp[50],0.49,0.91,1.3,-2.2,1.1,1.5,2.1,5.4e-06,5.5
etaNegative_samp[51],-0.26,0.11,0.25,-0.67,-0.23,0.11,4.8,1.3e-05,1.4
etaNegative_samp[52],-0.7,0.18,0.44,-1.3,-0.67,-0.023,5.6,1.5e-05,1.2
etaNegative_samp[53],0.43,0.54,0.81,-0.52,0.1,2.0,2.2,5.8e-06,3.1
etaNegative_samp[54],-1.2,0.38,0.66,-2.2,-1.2,-0.26,3.1,8.1e-06,1.6
etaNegative_samp[55],0.34,0.18,0.35,-0.37,0.44,0.78,3.6,9.3e-06,1.8
etaNegative_samp[56],-1.3,0.11,0.46,-2.1,-1.3,-0.5,16.0,4.2e-05,1.5
etaNegative_samp[57],-0.12,0.82,1.2,-1.2,-0.69,1.9,2.1,5.4e-06,5.8
etaNegative_samp[58],0.16,0.42,0.61,-0.45,-0.098,1.3,2.1,5.5e-06,4.1
etaNegative_samp[59],-0.2,0.3,0.59,-0.97,-0.29,1.1,3.8,9.8e-06,1.8
etaNegative_samp[60],0.073,0.39,0.65,-0.91,-0.014,1.3,2.8,7.3e-06,1.9
etaNegative_samp[61],-1.7,0.024,0.58,-2.7,-1.6,-0.72,596.0,0.0016,1.0
etaNegative_samp[62],0.18,0.57,0.96,-2.1,0.53,1.1,2.8,7.3e-06,2.6
etaNegative_samp[63],0.35,0.089,0.36,-0.25,0.32,1.0,16.0,4.2e-05,1.4
etaNegative_samp[64],0.71,0.22,0.53,0.022,0.59,1.8,6.0,1.6e-05,1.6
etaNegative_samp[65],-0.051,0.36,0.53,-0.61,-0.26,0.95,2.2,5.6e-06,3.7
etaNegative_samp[66],-0.86,0.69,1.0,-1.9,-1.3,0.88,2.2,5.6e-06,3.6
etaNegative_samp[67],0.1,0.44,0.67,-0.72,-0.12,1.2,2.3,5.9e-06,2.8
etaNegative_samp[68],-0.39,0.11,0.33,-0.98,-0.36,0.09,8.4,2.2e-05,1.3
etaNegative_samp[69],1.8,0.49,0.72,0.54,2.1,2.6,2.2,5.7e-06,3.5
etaNegative_samp[70],0.44,0.1,0.32,-0.098,0.48,0.89,9.8,2.6e-05,1.2
etaNegative_samp[71],2.0,0.087,0.24,1.7,1.9,2.4,7.6,2e-05,1.2
etaNegative_samp[72],2.9,0.63,0.94,1.3,3.2,4.0,2.2,5.7e-06,3.3
etaNegative_samp[73],1.7,0.82,1.2,-0.33,2.2,2.8,2.1,5.4e-06,5.2
etaNegative_samp[74],-0.51,0.61,1.1,-2.2,-0.64,1.1,3.0,7.8e-06,1.7
etaNegative_samp[75],0.34,0.16,0.57,-0.84,0.37,1.5,13.0,3.4e-05,1.8
etaNegative_samp[76],-0.56,0.049,0.27,-0.99,-0.59,-0.13,32.0,8.2e-05,1.2
etaNegative_samp[77],0.97,0.46,0.67,-0.2,1.3,1.7,2.2,5.6e-06,3.7
etaNegative_samp[78],-0.15,0.55,0.79,-0.9,-0.51,1.2,2.1,5.4e-06,4.8
etaNegative_samp[79],0.23,0.42,0.76,-0.87,0.4,1.3,3.3,8.5e-06,1.6
etaNegative_samp[80],0.74,0.023,0.21,0.4,0.75,1.1,87.0,0.00023,1.1
etaNegative_samp[81],-0.047,0.38,0.57,-0.64,-0.27,1.0,2.2,5.7e-06,3.5
etaNegative_samp[82],0.66,0.24,0.41,0.059,0.6,1.3,2.9,7.5e-06,1.8
etaNegative_samp[83],0.27,0.28,0.5,-0.55,0.33,1.0,3.2,8.3e-06,1.6
etaNegative_samp[84],0.11,0.57,0.82,-0.6,-0.28,1.6,2.1,5.4e-06,6.0
etaNegative_samp[85],-1.0,0.94,1.4,-2.6,-1.6,1.4,2.2,5.8e-06,3.1
etaNegative_samp[86],-0.15,0.64,0.95,-1.8,0.28,0.81,2.2,5.8e-06,3.2
etaNegative_samp[87],-1.2,0.13,0.63,-2.5,-0.97,-0.42,26.0,6.7e-05,1.1
etaNegative_samp[88],-0.12,0.058,0.28,-0.66,-0.093,0.27,24.0,6.2e-05,1.3
etaNegative_samp[89],1.1,0.31,0.56,0.32,1.0,2.1,3.1,8.1e-06,1.7
etaNegative_samp[90],-0.21,0.43,0.63,-0.84,-0.48,1.0,2.2,5.6e-06,4.0
etaNegative_samp[91],1.1,0.2,0.33,0.56,1.2,1.6,2.7,7e-06,1.9
etaNegative_samp[92],0.23,0.33,0.54,-0.52,0.12,1.2,2.8,7.2e-06,1.9
etaNegative_samp[93],-0.39,0.51,0.81,-1.4,-0.63,1.0,2.5,6.5e-06,2.2
etaNegative_samp[94],0.53,0.096,0.45,-0.31,0.54,1.2,22.0,5.6e-05,1.3
etaNegative_samp[95],-0.39,0.027,0.49,-1.2,-0.44,0.45,335.0,0.00087,1.0
etaNegative_samp[96],-1.0,0.28,0.53,-1.8,-0.97,-0.091,3.6,9.5e-06,1.5
etaNegative_samp[97],-0.21,0.59,0.95,-2.0,0.0014,1.2,2.6,6.8e-06,2.1
etaNegative_samp[98],-1.4,0.22,0.37,-2.1,-1.3,-0.92,2.8,7.2e-06,1.9
etaNegative_samp[99],-0.23,0.64,1.0,-1.7,-0.43,1.4,2.5,6.5e-06,2.1
etaNegative_samp[100],-0.7,0.55,0.95,-2.8,-0.5,0.5,2.9,7.6e-06,2.1
etaNegative_samp[101],-0.48,0.31,0.77,-1.9,-0.46,0.87,6.1,1.6e-05,1.4
etaNegative_samp[102],-0.43,0.016,0.28,-0.86,-0.45,0.067,309.0,0.0008,1.0
etaNegative_samp[103],-0.075,0.083,0.19,-0.33,-0.081,0.24,5.0,1.3e-05,1.3
etaNegative_samp[104],-0.97,0.095,0.64,-2.1,-0.89,-0.11,46.0,0.00012,1.1
etaNegative_samp[105],0.19,0.22,0.37,-0.35,0.13,0.87,2.8,7.3e-06,1.9
etaNegative_samp[106],-0.18,0.17,0.5,-0.88,-0.14,0.54,8.4,2.2e-05,1.2
m_samp[1],-0.78,0.26,0.4,-1.5,-0.66,-0.29,2.4,6.3e-06,2.4
m_samp[2],-0.11,0.59,0.84,-0.79,-0.53,1.4,2.0,5.3e-06,7.8
m_samp[3],-0.54,0.29,0.66,-1.3,-0.66,0.77,5.0,1.3e-05,1.3
m_samp[4],-1.8,0.7,1.1,-3.1,-2.1,0.11,2.3,6e-06,2.8
m_samp[5],0.55,0.24,0.52,-0.23,0.49,1.3,4.8,1.3e-05,1.3
m_samp[6],-0.49,0.29,0.43,-0.93,-0.68,0.29,2.1,5.6e-06,3.9
m_samp[7],-0.77,0.042,0.13,-0.97,-0.77,-0.54,9.0,2.3e-05,1.3
m_samp[8],1.1,0.69,1.1,-0.63,1.3,2.7,2.6,6.8e-06,2.0
m_samp[9],-0.72,0.57,0.91,-1.8,-1.1,0.67,2.6,6.8e-06,2.0
m_samp[10],1.2,0.97,1.5,-1.2,1.6,3.0,2.3,6e-06,2.7
m_samp[11],-0.51,0.37,0.59,-1.8,-0.38,0.28,2.6,6.7e-06,2.3
m_samp[12],-0.42,0.24,0.45,-0.92,-0.61,0.27,3.4,8.8e-06,1.6
m_samp[13],-0.45,0.5,0.91,-1.7,-0.45,1.1,3.3,8.5e-06,1.6
m_samp[14],-0.8,0.11,0.18,-1.1,-0.76,-0.54,2.8,7.2e-06,1.9
m_samp[15],-0.93,0.16,0.25,-1.4,-0.84,-0.63,2.5,6.4e-06,2.5
m_samp[16],1.1,0.25,0.67,-0.02,1.2,2.0,7.4,1.9e-05,1.2
m_samp[17],-0.99,0.21,0.32,-1.5,-0.86,-0.65,2.2,5.7e-06,3.4
m_samp[18],-0.56,0.4,0.63,-1.6,-0.43,0.35,2.5,6.5e-06,2.2
m_samp[19],0.59,0.88,1.4,-1.6,0.97,2.4,2.4,6.1e-06,2.5
m_samp[20],0.34,0.43,0.82,-0.72,0.31,1.8,3.7,9.6e-06,1.4
m_samp[21],0.42,0.053,0.5,-0.2,0.27,1.5,90.0,0.00023,1.0
m_samp[22],1.3,0.21,0.67,0.18,1.4,2.3,10.0,2.7e-05,1.1
m_samp[23],-0.26,0.15,0.57,-0.83,-0.49,0.89,15.0,3.9e-05,1.1
m_samp[24],-0.69,0.15,0.23,-0.99,-0.76,-0.28,2.4,6.4e-06,2.4
m_samp[25],-0.35,0.63,1.0,-2.0,-0.19,1.1,2.6,6.7e-06,2.1
m_samp[26],0.56,0.61,0.96,-0.55,0.19,2.1,2.5,6.6e-06,2.1
m_samp[27],-0.86,0.28,0.48,-1.6,-0.76,-0.25,2.8,7.4e-06,1.8
m_samp[28],-0.68,0.77,1.2,-2.0,-1.1,1.4,2.2,5.8e-06,3.0
m_samp[29],-0.88,0.15,0.25,-1.4,-0.8,-0.59,2.6,6.8e-06,2.2
m_samp[30],0.32,0.25,0.72,-0.48,0.12,1.6,8.2,2.1e-05,1.1
m_samp[31],-0.56,0.37,0.58,-1.5,-0.43,0.27,2.5,6.6e-06,2.2
m_samp[32],0.2,0.73,1.2,-1.6,0.43,1.9,2.6,6.7e-06,2.1
m_samp[33],1.2,0.12,0.62,0.29,0.94,2.4,27.0,7.1e-05,1.0
m_samp[34],-0.015,0.75,1.3,-1.8,0.2,1.8,2.9,7.4e-06,1.8
m_samp[35],-0.7,0.28,0.49,-1.4,-0.66,0.1,3.1,8.1e-06,1.6
m_samp[36],0.12,0.62,1.1,-1.6,0.22,1.8,2.9,7.6e-06,1.8
m_samp[37],1.8,0.49,0.88,0.6,1.9,3.2,3.2,8.4e-06,1.6
m_samp[38],0.28,0.16,0.6,-0.45,0.062,1.5,15.0,3.9e-05,1.1
m_samp[39],1.0,0.38,0.79,0.032,1.0,2.4,4.2,1.1e-05,1.4
m_samp[40],0.44,0.42,0.68,-0.39,0.2,1.5,2.7,7e-06,1.9
m_samp[41],-0.59,0.34,0.51,-1.4,-0.43,0.038,2.3,6e-06,2.7
m_samp[42],0.22,0.2,0.55,-0.56,0.18,0.97,7.5,1.9e-05,1.2
m_samp[43],-0.47,0.41,0.67,-1.5,-0.37,0.57,2.7,7e-06,1.9
m_samp[44],1.0,0.013,0.55,0.14,1.1,2.0,1912.0,0.005,1.0
m_samp[45],0.13,0.39,0.78,-0.84,0.071,1.5,3.9,1e-05,1.4
m_samp[46],-0.62,0.11,0.21,-0.99,-0.6,-0.31,3.4,8.8e-06,1.6
m_samp[47],1.1,0.19,0.63,0.33,0.9,2.3,10.0,2.7e-05,1.1
m_samp[48],0.63,0.32,0.71,-0.27,0.53,1.9,4.8,1.3e-05,1.3
m_samp[49],0.38,0.63,1.0,-1.3,0.55,1.9,2.7,7.1e-06,1.9
m_samp[50],-0.76,0.14,0.22,-1.2,-0.71,-0.47,2.7,7.1e-06,2.0
m_samp[51],-0.48,0.29,0.42,-0.9,-0.67,0.26,2.1,5.5e-06,4.2
m_samp[52],-0.87,0.39,0.62,-1.9,-0.73,0.031,2.5,6.5e-06,2.2
m_samp[53],-0.4,0.3,0.5,-0.93,-0.57,0.56,2.8,7.4e-06,1.8
m_samp[54],-0.53,0.33,0.71,-1.4,-0.65,0.87,4.7,1.2e-05,1.3
m_samp[55],-0.84,0.046,0.15,-1.1,-0.83,-0.59,11.0,2.9e-05,1.2
m_samp[56],0.028,0.52,0.89,-1.3,0.088,1.5,2.9,7.6e-06,1.7
m_samp[57],0.67,0.015,0.62,-0.31,0.66,1.8,1783.0,0.0046,1.0
m_samp[58],-0.44,0.15,0.24,-0.76,-0.51,-0.033,2.6,6.7e-06,2.1
m_samp[59],0.12,0.019,0.6,-0.71,0.059,1.3,960.0,0.0025,1.0
m_samp[60],-0.41,0.27,0.52,-1.0,-0.61,0.4,3.7,9.6e-06,1.5
m_samp[61],-0.84,0.022,0.75,-1.9,-0.79,0.59,1163.0,0.003,1.0
m_samp[62],-0.79,0.26,0.43,-1.5,-0.7,-0.24,2.7,7e-06,2.0
m_samp[63],-0.29,0.15,0.29,-0.7,-0.33,0.15,3.8,1e-05,1.5
m_samp[64],1.4,0.31,0.66,0.35,1.3,2.2,4.3,1.1e-05,1.3
m_samp[65],-0.84,0.14,0.23,-1.1,-0.9,-0.41,2.6,6.7e-06,2.1
m_samp[66],0.18,0.65,1.1,-1.4,0.34,1.8,2.7,7e-06,1.9
m_samp[67],0.33,0.46,0.72,-0.51,0.054,1.5,2.5,6.5e-06,2.2
m_samp[68],0.64,0.78,1.2,-1.3,0.94,2.3,2.5,6.5e-06,2.2
m_samp[69],-0.37,0.45,0.65,-0.91,-0.69,0.81,2.1,5.3e-06,6.9
m_samp[70],0.77,0.014,0.53,0.0021,0.67,1.8,1393.0,0.0036,1.0
m_samp[71],-0.038,0.67,0.96,-0.78,-0.53,1.7,2.0,5.3e-06,9.3
m_samp[72],-0.93,0.26,0.39,-1.7,-0.77,-0.55,2.2,5.6e-06,3.9
m_samp[73],-0.57,0.22,0.33,-0.93,-0.7,0.019,2.2,5.7e-06,3.5
m_samp[74],-0.54,0.35,0.77,-1.7,-0.7,0.54,5.0,1.3e-05,1.3
m_samp[75],0.41,0.12,0.5,-0.19,0.26,1.4,16.0,4.3e-05,1.1
m_samp[76],0.36,0.92,1.4,-2.1,0.73,2.2,2.4,6.1e-06,2.5
m_samp[77],-0.47,0.3,0.44,-0.91,-0.66,0.35,2.1,5.6e-06,4.0
m_samp[78],0.83,0.8,1.3,-1.3,1.1,2.5,2.5,6.5e-06,2.2
m_samp[79],-1.1,0.34,0.5,-2.0,-0.86,-0.63,2.1,5.4e-06,5.0
m_samp[80],-0.28,0.38,0.55,-0.8,-0.54,0.73,2.1,5.5e-06,4.3
m_samp[81],0.96,0.71,1.1,-0.86,1.2,2.6,2.6,6.7e-06,2.1
m_samp[82],-0.22,0.16,0.36,-0.68,-0.3,0.34,4.8,1.2e-05,1.3
m_samp[83],0.7,0.09,0.55,-0.021,0.58,1.8,38.0,9.8e-05,1.0
m_samp[84],-0.71,0.16,0.26,-1.0,-0.79,-0.15,2.6,6.8e-06,2.5
m_samp[85],0.21,0.65,1.1,-1.1,-0.14,1.8,2.7,7e-06,1.9
m_samp[86],-0.52,0.018,0.31,-0.86,-0.55,0.0021,280.0,0.00073,1.0
m_samp[87],-0.72,0.62,1.1,-2.0,-1.2,0.77,2.9,7.6e-06,1.7
m_samp[88],-0.41,0.55,0.79,-1.0,-0.81,1.0,2.0,5.3e-06,7.9
m_samp[89],1.6,0.22,0.65,0.81,1.4,2.7,8.6,2.2e-05,1.1
m_samp[90],1.4,0.23,0.64,0.68,1.3,2.6,8.1,2.1e-05,1.2
m_samp[91],-0.9,0.1,0.18,-1.2,-0.86,-0.65,2.8,7.4e-06,1.9
m_samp[92],0.095,0.49,0.87,-1.2,0.11,1.5,3.2,8.4e-06,1.6
m_samp[93],0.28,0.12,0.59,-0.59,0.36,1.3,23.0,6.1e-05,1.1
m_samp[94],0.72,0.15,0.57,-0.2,0.79,1.6,14.0,3.8e-05,1.1
m_samp[95],-0.13,0.52,0.91,-1.4,-0.081,1.4,3.0,7.9e-06,1.7
m_samp[96],0.44,0.26,0.64,-0.54,0.41,1.3,6.3,1.6e-05,1.2
m_samp[97],-0.33,0.46,0.78,-1.5,-0.27,0.98,2.9,7.5e-06,1.8
m_samp[98],0.51,0.91,1.4,-2.0,0.94,2.2,2.3,5.9e-06,2.9
m_samp[99],-0.72,0.31,0.58,-1.5,-0.71,0.35,3.4,9e-06,1.5
m_samp[100],0.12,0.31,0.68,-0.74,-0.017,1.0,4.7,1.2e-05,1.3
m_samp[101],-0.18,0.68,0.99,-1.0,-0.72,1.5,2.2,5.6e-06,3.7
m_samp[102],0.066,0.77,1.2,-1.8,0.34,1.8,2.5,6.4e-06,2.2
m_samp[103],-0.61,0.26,0.38,-1.0,-0.77,0.061,2.1,5.6e-06,3.9
m_samp[104],-0.14,0.65,1.1,-1.3,-0.64,1.6,2.7,7e-06,1.9
m_samp[105],-1.1,0.25,0.37,-1.8,-0.92,-0.69,2.3,5.9e-06,3.4
m_samp[106],-0.26,0.66,0.95,-1.0,-0.75,1.4,2.0,5.3e-06,8.3
beta[1],4.9,0.44,0.99,3.3,4.8,6.2,5.0,1.3e-05,1.3
beta[2],4.4,0.65,1.0,3.2,4.1,6.1,2.4,6.2e-06,2.4
beta[3],2.6,1.3,1.9,1.3,1.5,6.0,2.0,5.3e-06,12.0
beta[4],2.7,1.3,1.8,1.4,1.7,6.0,2.0,5.3e-06,10.0
beta[5],3.5,0.97,1.4,2.5,2.8,6.1,2.0,5.3e-06,8.1
beta[6],4.8,0.44,1.1,3.2,4.7,6.4,6.6,1.7e-05,1.2
beta[7],9.2,1.4,2.1,5.7,9.9,12.0,2.3,6.1e-06,2.6
beta[8],2.6,1.3,1.9,1.4,1.5,6.0,2.0,5.2e-06,19.0
beta[9],2.8,1.3,2.0,1.1,1.7,6.2,2.4,6.2e-06,2.4
beta[10],3.8,0.84,1.2,2.9,3.2,6.1,2.0,5.3e-06,8.1
beta[11],3.9,0.84,1.2,2.8,3.4,6.2,2.1,5.5e-06,4.1
beta[12],3.4,1.1,1.6,1.9,2.6,6.2,2.1,5.6e-06,3.9
beta[13],2.6,1.3,1.9,1.3,1.5,6.1,2.0,5.3e-06,14.0
beta[14],8.2,1.0,1.8,5.7,8.4,11.0,3.2,8.4e-06,1.6
beta[15],9.4,1.5,3.5,5.7,8.9,16.0,5.2,1.3e-05,1.3
beta[16],3.1,1.2,1.6,2.1,2.2,6.1,2.0,5.3e-06,14.0
beta[17],9.4,1.5,3.7,5.6,8.7,17.0,5.9,1.5e-05,1.2
beta[18],3.1,1.1,1.6,2.0,2.2,6.0,2.0,5.3e-06,11.0
beta[19],3.1,1.1,1.6,2.0,2.2,6.0,2.0,5.3e-06,14.0
beta[20],3.5,1.0,1.4,2.5,2.7,6.2,2.0,5.3e-06,11.0
beta[21],3.7,0.92,1.3,2.6,3.1,6.2,2.1,5.4e-06,5.3
beta[22],2.8,1.3,1.8,1.7,1.8,6.0,2.0,5.2e-06,17.0
beta[23],2.5,1.4,2.0,0.99,1.4,6.1,2.0,5.3e-06,9.2
beta[24],17.0,4.7,7.1,5.7,19.0,26.0,2.3,5.9e-06,2.8
beta[25],3.0,1.2,1.7,1.8,2.1,6.1,2.0,5.3e-06,9.0
beta[26],3.8,0.87,1.3,2.7,3.2,6.1,2.1,5.5e-06,4.5
beta[27],3.5,1.0,1.6,1.8,2.8,6.2,2.4,6.3e-06,2.3
beta[28],3.3,1.1,1.7,1.5,2.5,6.1,2.6,6.8e-06,2.0
beta[29],14.0,3.3,5.3,5.8,15.0,21.0,2.5,6.6e-06,2.1
beta[30],3.6,0.95,1.4,2.5,2.8,6.0,2.0,5.3e-06,6.8
beta[31],2.8,1.2,1.8,1.2,2.0,6.0,2.1,5.5e-06,4.5
beta[32],3.5,1.0,1.5,2.4,2.7,6.2,2.1,5.4e-06,6.2
beta[33],3.6,0.93,1.3,2.6,2.8,6.0,2.0,5.3e-06,9.0
beta[34],3.6,0.95,1.4,2.5,2.9,6.1,2.0,5.3e-06,6.8
beta[35],3.1,1.1,1.6,1.7,2.3,6.0,2.1,5.4e-06,5.3
beta[36],3.2,1.1,1.6,2.0,2.4,6.0,2.1,5.5e-06,4.4
beta[37],2.0,1.6,2.3,0.64,0.77,6.2,2.0,5.2e-06,22.0
beta[38],3.4,1.0,1.6,2.1,2.5,6.1,2.2,5.8e-06,3.0
beta[39],2.8,1.2,1.8,1.7,1.8,6.0,2.0,5.2e-06,18.0
beta[40],3.0,1.2,1.7,1.6,2.1,6.1,2.1,5.3e-06,6.6
beta[41],3.7,0.85,1.2,2.6,3.2,6.0,2.1,5.5e-06,4.6
beta[42],3.9,0.84,1.3,2.6,3.3,6.1,2.3,6e-06,2.7
beta[43],3.2,1.1,1.6,2.0,2.3,6.0,2.0,5.3e-06,8.5
beta[44],10.0,1.9,3.6,5.7,10.0,17.0,3.4,8.9e-06,1.5
beta[45],3.7,0.92,1.3,2.6,3.0,6.1,2.1,5.4e-06,5.0
beta[46],5.4,0.22,0.71,4.2,5.5,6.4,10.0,2.6e-05,1.1
beta[47],6.1,0.068,0.55,5.3,6.0,7.1,65.0,0.00017,1.0
beta[48],2.9,1.3,1.8,1.6,1.9,6.2,2.0,5.3e-06,12.0
beta[49],2.9,1.2,1.7,1.8,1.9,6.1,2.0,5.3e-06,16.0
beta[50],5.6,0.16,0.58,4.6,5.7,6.5,14.0,3.6e-05,1.1
beta[51],4.2,0.71,1.1,2.9,3.7,6.0,2.4,6.2e-06,2.4
beta[52],3.9,0.8,1.4,2.3,3.4,6.0,3.2,8.3e-06,1.6
beta[53],4.0,0.96,1.7,2.1,3.6,6.2,3.0,7.9e-06,1.7
beta[54],2.8,1.2,1.8,1.7,1.8,6.0,2.0,5.3e-06,14.0
beta[55],3.8,0.85,1.3,2.4,3.3,6.0,2.3,6e-06,2.7
beta[56],5.2,0.32,1.1,3.7,5.2,6.9,12.0,3.2e-05,1.1
beta[57],3.2,1.1,1.6,2.2,2.4,6.1,2.0,5.3e-06,13.0
beta[58],4.5,0.56,0.83,3.7,4.2,6.1,2.2,5.7e-06,3.3
beta[59],3.1,1.1,1.6,2.0,2.2,6.0,2.0,5.3e-06,7.8
beta[60],2.8,1.3,1.9,1.4,1.8,6.2,2.0,5.3e-06,9.7
beta[61],2.3,1.5,2.1,0.87,1.1,6.0,2.0,5.3e-06,11.0
beta[62],4.7,0.55,1.2,3.2,4.5,6.3,4.6,1.2e-05,1.3
beta[63],3.1,1.1,1.6,1.9,2.2,6.0,2.0,5.3e-06,10.0
beta[64],2.6,1.4,1.9,1.4,1.5,6.1,2.0,5.3e-06,16.0
beta[65],4.4,0.62,1.0,3.1,4.1,6.1,2.8,7.2e-06,1.9
beta[66],2.8,1.2,1.7,1.7,1.9,6.0,2.0,5.2e-06,17.0
beta[67],3.2,1.1,1.6,2.0,2.3,6.0,2.0,5.3e-06,10.0
beta[68],3.3,1.1,1.6,2.2,2.4,6.1,2.0,5.3e-06,11.0
beta[69],14.0,3.6,5.8,5.7,15.0,23.0,2.7,7e-06,1.9
beta[70],3.4,1.0,1.5,2.3,2.6,6.2,2.0,5.3e-06,8.3
beta[71],5.0,0.37,0.87,3.5,5.0,6.1,5.5,1.4e-05,1.2
beta[72],4.3,0.72,1.6,2.1,4.1,6.3,4.7,1.2e-05,1.3
beta[73],19.0,5.5,8.9,5.8,21.0,33.0,2.6,6.9e-06,2.0
beta[74],3.9,0.82,1.3,2.6,3.2,6.0,2.7,7e-06,1.9
beta[75],2.9,1.2,1.8,1.7,1.9,6.1,2.0,5.3e-06,14.0
beta[76],3.3,1.1,1.5,2.1,2.4,6.0,2.0,5.3e-06,7.1
beta[77],4.7,0.54,0.89,3.5,4.5,6.2,2.7,7.1e-06,1.9
beta[78],6.2,0.03,1.2,4.5,6.0,8.4,1558.0,0.0041,1.0
beta[79],5.2,0.21,2.2,2.2,5.4,9.1,110.0,0.00029,1.0
beta[80],4.8,0.49,1.4,2.8,4.7,6.7,8.0,2.1e-05,1.2
beta[81],17.0,4.7,7.5,5.7,19.0,28.0,2.5,6.5e-06,2.2
beta[82],3.3,1.1,1.7,1.3,2.6,6.1,2.5,6.4e-06,2.3
beta[83],2.5,1.4,2.0,1.1,1.3,6.1,2.0,5.3e-06,15.0
beta[84],7.3,0.59,2.1,5.4,6.6,11.0,13.0,3.3e-05,1.1
beta[85],2.9,1.3,1.8,1.7,1.9,6.2,2.0,5.3e-06,14.0
beta[86],4.7,0.52,1.9,2.3,4.6,7.4,14.0,3.6e-05,1.1
beta[87],2.9,1.2,1.7,1.8,2.0,6.1,2.0,5.3e-06,12.0
beta[88],3.5,0.95,1.4,2.3,2.8,6.0,2.1,5.4e-06,5.2
beta[89],1.9,1.6,2.3,0.47,0.63,6.2,2.0,5.2e-06,21.0
beta[90],6.3,0.16,0.98,5.0,6.0,8.1,39.0,0.0001,1.0
beta[91],8.1,0.99,2.8,5.5,7.4,14.0,8.0,2.1e-05,1.2
beta[92],3.9,0.82,1.2,2.8,3.3,6.1,2.1,5.6e-06,3.9
beta[93],3.5,0.98,1.4,2.4,2.7,6.0,2.1,5.4e-06,5.8
beta[94],2.9,1.3,1.8,1.6,1.9,6.2,2.0,5.3e-06,8.3
beta[95],4.0,0.81,1.2,3.0,3.4,6.2,2.2,5.6e-06,3.6
beta[96],4.0,0.78,1.4,2.7,3.4,6.1,3.0,7.9e-06,1.7
beta[97],3.9,0.83,1.3,2.5,3.3,6.0,2.4,6.3e-06,2.4
beta[98],3.9,0.82,1.2,3.0,3.3,6.1,2.0,5.3e-06,8.7
beta[99],2.8,1.2,1.8,1.5,1.9,6.0,2.1,5.4e-06,6.3
beta[100],4.1,0.76,1.6,2.6,3.5,6.2,4.2,1.1e-05,1.4
beta[101],3.2,1.1,1.6,1.7,2.4,6.1,2.1,5.5e-06,4.2
beta[102],4.0,0.78,1.2,2.9,3.4,6.1,2.2,5.9e-06,2.9
beta[103],6.2,0.062,2.4,3.0,5.9,11.0,1569.0,0.0041,1.0
beta[104],3.0,1.2,1.9,1.5,1.9,6.2,2.2,5.8e-06,3.1
beta[105],5.0,0.42,1.0,3.5,5.0,6.4,6.0,1.6e-05,1.2
beta[106],4.1,0.78,1.3,2.4,3.7,6.2,2.9,7.6e-06,1.8
etaPositive[1],0.0037,0.00056,0.0011,0.0023,0.0037,0.0055,3.6,9.4e-06,1.5
etaPositive[2],0.0045,0.0009,0.0014,0.0023,0.0049,0.0063,2.3,6.1e-06,2.5
etaPositive[3],0.0058,0.0014,0.0024,0.0023,0.0062,0.0093,2.8,7.2e-06,1.8
etaPositive[4],0.0052,0.0012,0.002,0.0023,0.0055,0.0083,2.9,7.4e-06,1.8
etaPositive[5],0.021,0.0075,0.011,0.0023,0.026,0.03,2.1,5.4e-06,5.8
etaPositive[6],0.0046,0.00097,0.0018,0.0023,0.0048,0.0074,3.3,8.6e-06,1.6
etaPositive[7],0.0022,6.8e-05,0.00026,0.0017,0.0022,0.0025,14.0,3.7e-05,1.1
etaPositive[8],0.018,0.0063,0.0093,0.0023,0.021,0.028,2.2,5.6e-06,3.5
etaPositive[9],0.0086,0.0027,0.0058,0.0023,0.0077,0.019,4.7,1.2e-05,1.3
etaPositive[10],0.028,0.011,0.016,0.0023,0.034,0.045,2.1,5.6e-06,3.7
etaPositive[11],0.02,0.0071,0.011,0.0023,0.024,0.031,2.2,5.7e-06,3.5
etaPositive[12],0.006,0.0015,0.0025,0.0023,0.0066,0.0097,2.6,6.8e-06,2.0
etaPositive[13],0.021,0.0079,0.012,0.0023,0.025,0.036,2.3,6e-06,2.6
etaPositive[14],0.0049,0.0011,0.0017,0.0023,0.0053,0.0073,2.5,6.5e-06,2.2
etaPositive[15],0.0013,0.00046,0.00068,0.00052,0.00097,0.0024,2.2,5.8e-06,3.0
etaPositive[16],0.009,0.0027,0.0042,0.0023,0.01,0.014,2.3,6e-06,2.6
etaPositive[17],0.003,0.00025,0.001,0.0018,0.0026,0.0049,16.0,4e-05,1.1
etaPositive[18],0.013,0.0043,0.0064,0.0023,0.015,0.02,2.2,5.7e-06,3.3
etaPositive[19],0.02,0.0073,0.011,0.0023,0.024,0.032,2.2,5.7e-06,3.3
etaPositive[20],0.019,0.0069,0.01,0.0023,0.024,0.029,2.1,5.5e-06,4.2
etaPositive[21],0.01,0.0032,0.0047,0.0023,0.012,0.015,2.2,5.7e-06,3.2
etaPositive[22],0.018,0.0065,0.0095,0.0023,0.022,0.028,2.2,5.6e-06,3.5
etaPositive[23],0.006,0.0016,0.0026,0.0023,0.0065,0.0099,2.7,7.1e-06,1.9
etaPositive[24],0.0014,0.0004,0.00057,0.00083,0.0011,0.0024,2.1,5.5e-06,4.4
etaPositive[25],0.011,0.0034,0.005,0.0023,0.013,0.016,2.1,5.6e-06,3.6
